index,user_id,timestamp,text
7564,"b""1075673058931806208",2020-12-24 15:32:34,"@meijunijul Hallo Kak Meijun, mohon maaf ya Kak sudah bikin gak nyaman, perihal keluhannya silahkan Kakak kirim kan nomor internet dan nomor hp aktif melalui DM ya Kak guna Ryan bantu tindak lanjuti k"
7565,"b""308463660",2020-12-24 15:32:21,"@IndiHome Tolong baca PM dong, internet mati tiba-tiba, kerjaan lagi banyak ini.... Mana 147 lagi mode Mesin pula ga ada operatornya...'"
7566,"b""1075673058931806208",2020-12-24 15:31:35,"@fiqihzoel Hai Sobat, jika jaringan lambat biasanya ada beberapa kemungkinan Kak, modem panas, jaringan yang ga stabil dan lain lain. Kami bantu cek ya Kak, Silakan informasikan nomor internet dan nom"
7567,"b""1133683031082848256",2020-12-24 15:31:18,@IndiHome Nanya mama saya dlu no nya oghey'
7568,"b""1075673058931806208",2020-12-24 15:30:45,"@wounglucas Iya Kak Via, diupayakan sekali agar pemeliharaan jaringan di lokasi segera tersolusikan sampai tuntas ya. Berkenan menunggu progress selanjutnya. Terima Kasih -Ayuy'"
7569,"b""1075673058931806208",2020-12-24 15:29:44,"@AnthyAshari Kak Anthy, perihal DM-nya sudah rekan Shas bantu respon ya mohon dicek kembali. Terima kasih  -Shas'"
7570,"b""1299658366596214784",2020-12-24 15:32:13,mmpung @IndiHome open channel\\xf0\\x9f\\x98\\x89\\xe2\\x98\\xba'
7571,"b""1189130750676717569",2020-12-24 15:29:35,"@irfanrizaldi_ @IndiHome Mohon matikan router dulu, lalu hidupkan lagi setelah 10 menit kak \\xf0\\x9f\\x98\\x8a'"
7572,"b""949182945075519488",2020-12-24 15:28:56,di indihome adanya channel mtv live gada mtv asia :( mana tayangnya paginya jam 5 \\xf0\\x9f\\x98\\xad'
7573,"b""770633075390750721",2020-12-24 15:28:23,Fup speed 20mbps itu berapa gb sih min? @IndiHome'
7574,"b""944017705442598912",2020-12-24 15:29:38,"@IndiHome SAMA2 1 KOMPLEK.. BEDA BEBERAPA RMH TP MRK UFH SELESAI GANGGUAN, DI SAYA DIBLG 3X24JAM ESTIMASI NYAAAA... BLGNYA GANGGUAN MASSAL? GAGGUAN JIWA KALI YA INDIHOME????'"
7575,"b""1075673058931806208",2020-12-24 15:29:29,"@AnthyAshari Hai Kak Anthy, perihal DM-nya sudah rekan Shas bantu respon ya mohon dicek kembali. Terima kasih  -Shas'"
